,id,area,space,equipment,type,room,city,state,price,capacity,extra
367,8013,4000,130,10,ویلایی,2,ماسال,گیلان,170000,4,6
368,8021,1200,140,11,آپارتمان,1,فومن,گیلان,170000,2,2
369,8023,1500,120,11,ویلایی,3,ماسال,گیلان,300000,5,7
370,8052,300,45,8,سوئیت,1,سرخ رود,مازندران,200000,3,1
371,8062,125,80,7,آپارتمان,1,مشهد,خراسان رضوی,130000,3,3
372,8072,185,100,9,ویلایی,2,قائم شهر,مازندران,180000,2,10
373,8088,800,150,10,ویلایی,2,تنکابن,مازندران,600000,6,2
374,8089,450,105,9,ویلایی,2,بندرانزلی,گیلان,180000,8,4
375,8101,3000,150,12,ویلایی,3,رامسر,مازندران,3600000,6,2
376,8106,2000,100,13,ویلایی,2,نوشهر,مازندران,1000000,4,2
377,8113,500,40,11,آپارتمان,0,رامسر,مازندران,150000,3,0
378,8133,1000,200,11,ویلایی,3,فومن,گیلان,990000,6,4
379,8169,400,60,10,آپارتمان,1,تهران,تهران,400000,2,1
380,8170,150,95,8,سوئیت,2,نوشهر,مازندران,300000,6,2
381,8172,450,130,9,آپارتمان,2,تهران,تهران,500000,4,1
382,8174,120,65,11,آپارتمان,1,تهران,تهران,370000,2,1
383,8175,90,90,8,ویلایی,1,مشهد,خراسان رضوی,300000,4,6
384,8197,500,120,10,ویلایی,2,سرخ رود,مازندران,950000,4,1
385,8220,400,90,9,ویلایی,2,تالش,گیلان,270000,4,6
386,8258,55,50,8,آپارتمان,1,اصفهان,اصفهان,185000,2,2
387,8264,1000,130,9,ویلایی,2,هشتپر,گیلان,335000,8,7
388,8267,500,60,7,آپارتمان,2,رامسر,مازندران,180000,4,1
389,8294,110,110,7,آپارتمان,2,اردبیل,اردبیل,250000,5,1
390,8305,1000,200,11,ویلایی,2,چالوس,مازندران,1000000,4,4
391,8319,200,70,7,ویلایی,1,طالقان,البرز,160000,3,1
392,8323,500,180,12,ویلایی,3,علی آباد کتول,گلستان,250000,6,6
393,8329,150,120,7,سوئیت,2,همدان,همدان,170000,4,3
394,8354,120,100,9,ویلایی,1,کاشان,اصفهان,100000,4,4
395,8386,180,130,8,آپارتمان,1,یزد,یزد,170000,5,3
396,8392,200,80,7,ویلایی,2,کاشان,اصفهان,200000,5,5
397,8398,150,80,9,ویلایی,2,کاشان,اصفهان,185000,5,3
398,8464,120,55,8,آپارتمان,1,فریدون کنار,مازندران,170000,4,1
399,8468,120,55,8,آپارتمان,1,فریدون کنار,مازندران,150000,4,1
400,8522,700,70,9,ویلایی,1,رضوان شهر,گیلان,225000,5,6
401,8530,150,80,11,سوئیت,1,کاشان,اصفهان,280000,5,10
402,8554,380,150,8,سوئیت,2,رامسر,مازندران,200000,6,4
403,8566,400,120,8,ویلایی,2,نور,مازندران,190000,4,2
404,8589,700,60,8,ویلایی,1,طالقان,البرز,140000,2,0
405,8603,350,300,12,ویلایی,3,متل قو(سلمان شهر),مازندران,1550000,2,2
406,8664,400,110,9,ویلایی,2,نور,مازندران,170000,5,3
407,8803,1000,70,7,ویلایی,1,همدان,همدان,600000,4,4
408,8805,1000,100,11,ویلایی,2,همدان,همدان,650000,4,4
409,8818,200,70,6,آپارتمان,1,اردبیل,اردبیل,180000,4,1
410,8864,240,130,11,آپارتمان,2,اردبیل,اردبیل,200000,10,0
411,8899,1000,320,13,ویلایی,2,ایزدشهر,مازندران,1000000,6,2
412,8928,2500,300,11,ویلایی,2,ساری,مازندران,450000,8,13
413,8941,200,90,8,ویلایی,2,رامسر,مازندران,200000,4,1
414,8955,3000,60,7,سوئیت,1,رود سر,گیلان,300000,6,4
415,8989,150,85,9,ویلایی,2,بندرانزلی,گیلان,300000,3,4
416,9019,1000,90,10,ویلایی,1,ایزدشهر,مازندران,350000,4,2
417,9050,650,250,10,ویلایی,4,متل قو(سلمان شهر),مازندران,450000,12,2
418,9094,100,80,8,ویلایی,1,قم,قم,150000,2,3
419,9162,2000,145,10,ویلایی,2,تالش,گیلان,385000,6,14
420,9163,250,130,9,ویلایی,3,بابلسر ( خزرشهر - دریاکنار ),مازندران,270000,4,6
421,9164,50,60,8,سوئیت,1,بابلسر ( خزرشهر - دریاکنار ),مازندران,180000,2,1
422,9169,85,70,9,آپارتمان,1,کرج,البرز,250000,2,1
423,9199,330,80,8,آپارتمان,2,علی آباد کتول,گلستان,120000,4,0
424,9205,500,100,11,آپارتمان,2,رامسر,مازندران,300000,5,3
425,9208,2450,256,12,ویلایی,2,نوشهر,مازندران,1700000,4,2
426,9268,30000,110,10,ویلایی,2,ماسال,گیلان,250000,5,4
427,9275,350,60,9,سوئیت,1,رامسر,مازندران,155000,2,2
428,9312,500,100,11,آپارتمان,2,رامسر,مازندران,300000,5,3
429,9323,1000,110,10,ویلایی,1,سواد کوه,مازندران,450000,6,4
430,9329,500,100,11,آپارتمان,2,رامسر,مازندران,350000,5,3
431,9330,500,100,12,آپارتمان,2,رامسر,مازندران,350000,5,3
432,9335,500,100,11,آپارتمان,2,رامسر,مازندران,350000,5,3
433,9361,100,80,8,ویلایی,2,ماسال,گیلان,200000,4,2
434,9390,300,80,10,ویلایی,1,محمود آباد,مازندران,250000,5,3
435,9407,240,130,11,آپارتمان,2,اردبیل,اردبیل,200000,8,0
436,9408,2000,75,10,ویلایی,3,کلاردشت,مازندران,250000,4,2
437,9452,350,180,12,ویلایی,3,محمود آباد,مازندران,580000,4,4
438,9468,5000,90,9,ویلایی,1,تالش,گیلان,335000,5,7
439,9470,500,100,10,آپارتمان,1,تالش,گیلان,225000,5,3
440,9508,800,120,10,ویلایی,2,نور,مازندران,400000,4,1
441,9513,300,100,12,آپارتمان,2,ایزدشهر,مازندران,400000,4,2
442,9537,350,100,11,ویلایی,2,نور,مازندران,390000,4,2
443,9545,1000,100,9,ویلایی,2,تالش,گیلان,555000,5,8
444,9558,600,60,11,آپارتمان,1,مشهد,خراسان رضوی,400000,2,2
445,9568,400,270,12,ویلایی,4,رامسر,مازندران,1300000,4,4
446,9589,85,650,10,آپارتمان,2,نوشهر,مازندران,350000,4,2
447,9599,85,650,10,آپارتمان,2,نوشهر,مازندران,350000,4,2
448,9629,80,80,7,سوئیت,2,یزد,یزد,130000,5,3
449,9635,500,65,7,آپارتمان,2,تهران,تهران,389000,3,1
450,9660,300,100,12,ویلایی,2,فومن,گیلان,450000,6,2
451,9689,65,65,8,سوئیت,1,کردان,البرز,300000,2,0
452,9690,700,120,13,ویلایی,2,کردان,البرز,800000,4,4
453,9748,100,80,8,سوئیت,0,اصفهان,اصفهان,170000,4,1
454,9759,130,100,10,آپارتمان,2,نوشهر,مازندران,330000,4,2
455,9776,250,100,11,ویلایی,2,ماسال,گیلان,400000,5,3
456,9799,236,130,0,آپارتمان,2,اردبیل,اردبیل,220000,7,0
457,9866,600,91,11,ویلایی,2,فومن,گیلان,150000,4,2
458,9906,1700,150,10,ویلایی,3,ماسال,گیلان,350000,6,14
459,10027,350,105,8,آپارتمان,2,نور,مازندران,160000,4,2
460,10038,150,65,8,آپارتمان,1,سمنان,سمنان,190000,3,3
461,10105,130,80,9,آپارتمان,1,نوشهر,مازندران,300000,3,2
462,10124,500,450,12,ویلایی,3,محمود آباد,مازندران,2500000,6,4
463,10136,350,300,11,ویلایی,4,تالش,گیلان,990000,8,22
464,10183,60,300,9,آپارتمان,1,بندرانزلی,گیلان,180000,2,2
465,10199,300,140,10,ویلایی,3,فومن,گیلان,450000,5,15
466,10202,300,120,10,ویلایی,2,فومن,گیلان,180000,4,10
467,10223,1000,100,11,آپارتمان,2,تالش,گیلان,180000,4,2
468,10233,90,90,8,آپارتمان,1,اصفهان,اصفهان,400000,5,3
469,10246,1200,150,12,ویلایی,3,کردان,البرز,1000000,6,2
470,10311,240,130,12,آپارتمان,2,اردبیل,اردبیل,220000,9,6
471,10347,100,50,6,آپارتمان,1,تهران,تهران,300000,2,1
472,10348,3000,110,10,ویلایی,2,فومن,گیلان,300000,4,6
473,10365,500,100,8,ویلایی,2,فومن,گیلان,199000,4,8
474,10367,300,120,6,ویلایی,2,سواد کوه,مازندران,500000,2,13
475,10378,3000,40,8,ویلایی,0,فومن,گیلان,90000,4,1
476,10381,60,40,8,سوئیت,0,فومن,گیلان,80000,4,1
477,10411,400,270,11,ویلایی,4,طالقان,البرز,770000,6,6
478,10433,450,85,9,ویلایی,2,فومن,گیلان,240000,4,8
479,10436,400,85,9,ویلایی,1,فومن,گیلان,219000,4,6
480,10440,350,200,10,ویلایی,1,فومن,گیلان,250000,6,24
481,10442,700,70,8,ویلایی,2,فومن,گیلان,145000,4,1
482,10443,100,65,9,ویلایی,1,فومن,گیلان,225000,2,1
483,10446,2000,90,10,ویلایی,2,فومن,گیلان,239000,4,6
484,10450,500,65,11,ویلایی,1,فومن,گیلان,230000,3,6
485,10451,150,130,8,آپارتمان,1,اصفهان,اصفهان,120000,3,12
486,10461,300,300,6,بوم‌گردی,1,شیراز,فارس,149000,2,0
487,10491,1700,90,8,ویلایی,2,فومن,گیلان,340000,4,3
488,10540,250,65,11,آپارتمان,1,تهران,تهران,650000,2,1
489,10549,60,300,10,آپارتمان,2,بندرانزلی,گیلان,180000,4,2
490,10551,80,300,10,آپارتمان,2,بندرانزلی,گیلان,180000,4,1
491,10563,150,65,9,آپارتمان,1,فومن,گیلان,149000,3,2
492,10565,110,110,10,آپارتمان,2,فومن,گیلان,179000,5,5
493,10618,500,120,8,سوئیت,2,ساری,مازندران,110000,4,4
494,10619,220,110,11,ویلایی,2,بندرانزلی,گیلان,450000,4,6
495,10628,1000,110,9,ویلایی,1,رامسر,مازندران,239000,4,1
496,10635,300,150,9,ویلایی,3,رامسر,مازندران,670000,4,2
497,10673,650,250,8,ویلایی,3,چمخاله,گیلان,1000000,8,2
498,10680,30,30,8,سوئیت,0,شیراز,فارس,155000,2,0
499,10681,1600,92,10,ویلایی,2,ماسال,گیلان,300000,4,4
500,10682,85,85,9,آپارتمان,1,شیراز,فارس,280000,4,2
501,10683,90,90,9,آپارتمان,1,شیراز,فارس,280000,4,2
502,10684,95,95,9,آپارتمان,1,شیراز,فارس,280000,4,2
503,10685,3000,120,12,ویلایی,2,فومن,گیلان,690000,4,8
504,10709,350,110,10,آپارتمان,2,رامسر,مازندران,205000,5,3
505,10735,270,70,7,آپارتمان,2,تهران,تهران,220000,2,2
506,10752,220,35,9,سوئیت,0,شیراز,فارس,180000,2,1
507,10776,400,65,11,آپارتمان,1,تهران,تهران,370000,2,1
508,10791,30000,150,12,ویلایی,2,ابهر,زنجان,300000,4,2
509,10826,800,60,8,ویلایی,1,باغ بهادران,اصفهان,700000,10,2
510,10860,400,90,11,ویلایی,1,فومن,گیلان,220000,4,10
511,10862,2500,50,11,بوم‌گردی,2,فومن,گیلان,240000,2,38
512,10863,130,80,8,آپارتمان,0,اصفهان,اصفهان,250000,4,2
513,10866,400,100,10,ویلایی,2,تالش,گیلان,300000,9,2
514,10906,1000,60,11,آپارتمان,1,کیش,هرمزگان,550000,2,1
515,10912,2000,200,10,ویلایی,3,سواد کوه,مازندران,1200000,6,4
516,10921,5000,120,11,ویلایی,2,نوشهر,مازندران,400000,6,4
517,10937,2000,40,9,ویلایی,0,فومن,گیلان,159000,2,2
518,10944,220,100,9,ویلایی,1,فومن,گیلان,185000,4,8
519,10964,200,40,8,آپارتمان,1,تهران,تهران,200000,2,0
520,10980,1000,150,11,ویلایی,2,کیش,هرمزگان,1300000,4,2
521,11032,200,60,8,آپارتمان,2,تهران,تهران,200000,2,2
522,11057,200,70,7,آپارتمان,2,همدان,همدان,250000,6,4
523,11071,150,40,6,ویلایی,1,ماسال,گیلان,340000,4,4
524,11083,125,80,7,آپارتمان,1,مشهد,خراسان رضوی,200000,3,3
525,11103,500,80,10,سوئیت,2,ماسال,گیلان,350000,4,4
526,11104,500,80,11,سوئیت,2,ماسال,گیلان,350000,4,4
527,11148,100,90,11,آپارتمان,1,اصفهان,اصفهان,300000,2,5
528,11149,600,80,9,ویلایی,2,نشتارود,مازندران,300000,4,2
529,11162,200,120,11,ویلایی,1,محمود آباد,مازندران,400000,4,4
530,11163,100,50,7,آپارتمان,1,اصفهان,اصفهان,130000,4,2
531,11182,200,40,8,آپارتمان,1,همدان,همدان,100000,4,2
532,11185,200,50,8,آپارتمان,1,همدان,همدان,120000,4,4
533,11191,600,450,12,ویلایی,4,آستارا,گیلان,1450000,8,7
534,11211,180,120,11,ویلایی,3,نوشهر,مازندران,575000,7,7
535,11212,110,150,11,آپارتمان,2,رامسر,مازندران,165000,4,2
536,11213,165,180,11,ویلایی,3,بابلسر ( خزرشهر - دریاکنار ),مازندران,450000,6,0
537,11231,100,90,11,آپارتمان,2,اصفهان,اصفهان,350000,3,5
538,11250,80,80,9,سوئیت,2,نور,مازندران,130000,4,4
539,11269,1000,280,12,ویلایی,2,دماوند,تهران,1600000,8,12
540,11286,285,285,11,ویلایی,3,سرخ رود,مازندران,1500000,6,2
541,11291,1000,25,6,سوئیت,0,سنندج,کردستان,190000,2,2
542,11292,1000,30,6,سوئیت,0,سنندج,کردستان,190000,2,2
543,11293,1000,40,8,سوئیت,0,سنندج,کردستان,240000,3,3
544,11294,1000,40,8,سوئیت,0,سنندج,کردستان,240000,3,2
545,11295,400,140,9,آپارتمان,3,کیش,هرمزگان,450000,6,2
546,11304,200,180,8,ویلایی,2,کاشان,اصفهان,120000,5,5
547,11325,170,90,9,ویلایی,1,تالش,گیلان,235000,4,4
548,11344,170,145,11,ویلایی,3,نور,مازندران,400000,6,4
549,11347,120,120,8,آپارتمان,2,شیراز,فارس,350000,5,5
550,11354,150,90,8,آپارتمان,1,کاشان,اصفهان,100000,4,3
551,11384,156,120,12,آپارتمان,1,کاشان,اصفهان,130000,5,3
552,11421,2000,400,11,ویلایی,4,نشتارود,مازندران,3000000,10,5
553,11435,65,35,8,سوئیت,1,لنگرود,گیلان,130000,2,2
554,11455,400,120,10,آپارتمان,3,کیش,هرمزگان,450000,6,2
555,11480,500,135,11,ویلایی,2,تالش,گیلان,445000,5,3
556,11509,300,95,7,آپارتمان,2,کرج,البرز,250000,2,1
557,11525,200,40,8,آپارتمان,1,تهران,تهران,170000,2,0
558,11544,250,230,9,ویلایی,3,صومعه سرا,گیلان,300000,6,9
559,11597,600,300,11,ویلایی,3,نمک آبرود,مازندران,1650000,15,0
560,11598,200,40,8,آپارتمان,1,تهران,تهران,170000,2,0
561,11601,500,50,10,ویلایی,1,رامسر,مازندران,200000,3,1
562,11604,400,55,9,آپارتمان,1,چالوس,مازندران,270000,2,2
563,11614,500,55,10,ویلایی,2,رامسر,مازندران,200000,4,1
564,11629,200,100,9,ویلایی,2,ساری,مازندران,500000,4,4
565,11631,500,100,13,ویلایی,2,کلاردشت,مازندران,300000,5,5
566,11660,900,140,13,ویلایی,2,کردان,البرز,1200000,5,7
567,11665,220,110,7,ویلایی,2,نوشهر,مازندران,150000,2,1
568,11677,500,250,12,ویلایی,2,کردان,البرز,1200000,4,1
569,11706,150,60,9,سوئیت,0,ارومیه,آذربایجان غربی,160000,1,1
570,11715,100,60,8,ویلایی,2,فریدون کنار,مازندران,100000,4,2
571,11716,120,85,8,ویلایی,2,فریدون کنار,مازندران,290000,4,3
572,11734,80,45,9,آپارتمان,0,اصفهان,اصفهان,150000,2,3
573,11753,200,75,10,آپارتمان,1,تهران,تهران,795000,2,2
574,11754,300,280,10,ویلایی,2,چالوس,مازندران,500000,4,4
575,11822,2500,100,8,ویلایی,2,ماسال,گیلان,300000,4,2
576,11826,3000,100,9,ویلایی,2,ماسال,گیلان,300000,6,2
577,11829,360,95,10,آپارتمان,2,قشم,هرمزگان,170000,5,2
578,11831,360,95,10,آپارتمان,2,قشم,هرمزگان,170000,5,2
579,11832,360,95,10,آپارتمان,2,قشم,هرمزگان,170000,5,2
580,11834,360,95,10,آپارتمان,2,قشم,هرمزگان,170000,5,2
581,11852,300,120,11,آپارتمان,2,تهران,تهران,450000,3,1
582,11866,180,160,11,ویلایی,3,سرخ رود,مازندران,500000,5,3
583,11901,100,50,10,سوئیت,1,محلات,مرکزی,300000,2,2
584,11902,2000,45,12,سوئیت,1,محلات,مرکزی,370000,2,2
585,11924,500,90,7,آپارتمان,2,قشم,هرمزگان,100000,7,2
586,11938,360,95,10,آپارتمان,2,قشم,هرمزگان,130000,4,2
587,11940,120,80,6,سوئیت,1,کاشان,اصفهان,200000,5,2
588,11959,55,52,9,آپارتمان,1,اصفهان,اصفهان,140000,2,3
589,11970,700,82,10,ویلایی,2,فومن,گیلان,180000,5,3
590,11971,500,140,11,آپارتمان,3,تهران,تهران,850000,7,1
591,11972,250,80,10,ویلایی,1,فومن,گیلان,135000,3,7
592,11979,250,250,12,ویلایی,3,نمک آبرود,مازندران,850000,6,2
593,11986,100,30,8,سوئیت,0,مشهد,خراسان رضوی,78000,3,5
594,12001,125,75,7,آپارتمان,2,مشهد,خراسان رضوی,250000,4,4
595,12015,200,180,12,ویلایی,2,قم,قم,350000,4,1
596,12018,240,60,8,آپارتمان,1,کیش,هرمزگان,200000,2,2
597,12026,375,90,9,آپارتمان,2,ایزدشهر,مازندران,470000,4,2
598,12027,375,90,9,آپارتمان,2,ایزدشهر,مازندران,470000,4,2
599,12028,375,90,10,آپارتمان,2,ایزدشهر,مازندران,520000,4,2
600,12029,375,90,11,آپارتمان,2,ایزدشهر,مازندران,580000,4,2
601,12033,375,90,11,آپارتمان,2,ایزدشهر,مازندران,340000,4,2
602,12034,375,90,11,آپارتمان,2,ایزدشهر,مازندران,470000,4,2
603,12035,375,90,13,آپارتمان,2,ایزدشهر,مازندران,520000,4,2
604,12046,2000,120,10,ویلایی,2,آستارا,گیلان,885000,5,7
605,12070,230,210,12,ویلایی,2,محمود آباد,مازندران,895000,5,1
606,12072,150,50,7,آپارتمان,1,تهران,تهران,250000,2,1
607,12078,70,65,7,ویلایی,1,یزد,یزد,165000,3,1
608,12085,2000,80,9,ویلایی,1,تالش,گیلان,220000,4,4
609,12105,200,90,11,آپارتمان,2,همدان,همدان,145000,4,3
